"","X","continent","location","month","day","year","total_cases","new_cases","total_deaths","new_deaths","total_vaccinations","people_vaccinated"
"353",353,"Asia","Afghanistan",2,10,2021,55402,18,2418,4,NA,NA
"354",354,"Asia","Afghanistan",2,11,2021,55420,18,2419,1,NA,NA
"355",355,"Asia","Afghanistan",2,12,2021,55445,25,2424,5,NA,NA
"356",356,"Asia","Afghanistan",2,13,2021,55473,28,2427,3,NA,NA
"357",357,"Asia","Afghanistan",2,14,2021,55492,19,2427,0,NA,NA
"358",358,"Asia","Afghanistan",2,15,2021,55514,22,2427,0,NA,NA
"359",359,"Asia","Afghanistan",2,16,2021,55518,4,2428,1,NA,NA
"360",360,"Asia","Afghanistan",2,17,2021,55540,22,2428,0,NA,NA
"361",361,"Asia","Afghanistan",2,18,2021,55557,17,2430,2,NA,NA
"362",362,"Asia","Afghanistan",2,19,2021,55575,18,2430,0,NA,NA
"363",363,"Asia","Afghanistan",2,20,2021,55580,5,2430,0,NA,NA
"364",364,"Asia","Afghanistan",2,21,2021,55604,24,2432,2,NA,NA
"365",365,"Asia","Afghanistan",2,22,2021,55617,13,2433,1,0,0
"366",366,"Asia","Afghanistan",2,23,2021,55646,29,2435,2,NA,NA
"367",367,"Asia","Afghanistan",2,24,2021,55664,18,2436,1,NA,NA
"368",368,"Asia","Afghanistan",2,25,2021,55680,16,2438,2,NA,NA
"369",369,"Asia","Afghanistan",2,26,2021,55696,16,2442,4,NA,NA
"370",370,"Asia","Afghanistan",2,27,2021,55707,11,2443,1,NA,NA
"371",371,"Asia","Afghanistan",2,28,2021,55714,7,2443,0,8200,8200
"372",372,"Asia","Afghanistan",3,1,2021,55733,19,2444,1,NA,NA
"373",373,"Asia","Afghanistan",3,2,2021,55759,26,2446,2,NA,NA
"374",374,"Asia","Afghanistan",3,3,2021,55770,11,2446,0,NA,NA
"375",375,"Asia","Afghanistan",3,4,2021,55775,5,2446,0,NA,NA
"376",376,"Asia","Afghanistan",3,5,2021,55827,52,2449,3,NA,NA
"377",377,"Asia","Afghanistan",3,6,2021,55840,13,2449,0,NA,NA
"378",378,"Asia","Afghanistan",3,7,2021,55847,7,2449,0,NA,NA
"379",379,"Asia","Afghanistan",3,8,2021,55876,29,2451,2,NA,NA
"380",380,"Asia","Afghanistan",3,9,2021,55876,0,2451,0,NA,NA
"381",381,"Asia","Afghanistan",3,10,2021,55894,18,2451,0,NA,NA
"382",382,"Asia","Afghanistan",3,11,2021,55917,23,2451,0,NA,NA
"383",383,"Asia","Afghanistan",3,12,2021,55959,42,2454,3,NA,NA
"384",384,"Asia","Afghanistan",3,13,2021,55959,0,2454,0,NA,NA
"385",385,"Asia","Afghanistan",3,14,2021,55985,26,2457,3,NA,NA
"386",386,"Asia","Afghanistan",3,15,2021,55985,0,2459,2,NA,NA
"387",387,"Asia","Afghanistan",3,16,2021,55995,10,2460,1,54000,54000
"388",388,"Asia","Afghanistan",3,17,2021,56016,21,2460,0,NA,NA
"389",389,"Asia","Afghanistan",3,18,2021,56044,28,2462,2,NA,NA
"390",390,"Asia","Afghanistan",3,19,2021,56069,25,2462,0,NA,NA
"391",391,"Asia","Afghanistan",3,20,2021,56093,24,2462,0,NA,NA
"392",392,"Asia","Afghanistan",3,21,2021,56103,10,2463,1,NA,NA
"393",393,"Asia","Afghanistan",3,22,2021,56153,50,2464,1,NA,NA
"394",394,"Asia","Afghanistan",3,23,2021,56177,24,2466,2,NA,NA
"395",395,"Asia","Afghanistan",3,24,2021,56192,15,2466,0,NA,NA
"396",396,"Asia","Afghanistan",3,25,2021,56226,34,2467,1,NA,NA
"397",397,"Asia","Afghanistan",3,26,2021,56254,28,2467,0,NA,NA
"398",398,"Asia","Afghanistan",3,27,2021,56290,36,2469,2,NA,NA
"399",399,"Asia","Afghanistan",3,28,2021,56294,4,2470,1,NA,NA
"400",400,"Asia","Afghanistan",3,29,2021,56322,28,2472,2,NA,NA
"401",401,"Asia","Afghanistan",3,30,2021,56384,62,2476,4,NA,NA
"402",402,"Asia","Afghanistan",3,31,2021,56454,70,2484,8,NA,NA
"403",403,"Asia","Afghanistan",4,1,2021,56517,63,2489,5,NA,NA
"404",404,"Asia","Afghanistan",4,2,2021,56572,55,2495,6,NA,NA
"405",405,"Asia","Afghanistan",4,3,2021,56595,23,2496,1,NA,NA
"406",406,"Asia","Afghanistan",4,4,2021,56676,81,2497,1,NA,NA
"407",407,"Asia","Afghanistan",4,5,2021,56717,41,2508,11,NA,NA
"408",408,"Asia","Afghanistan",4,6,2021,56779,62,2512,4,NA,NA
"409",409,"Asia","Afghanistan",4,7,2021,56873,94,2512,0,120000,120000
"410",410,"Asia","Afghanistan",4,8,2021,56943,70,2516,4,NA,NA
"411",411,"Asia","Afghanistan",4,9,2021,57019,76,2521,5,NA,NA
"412",412,"Asia","Afghanistan",4,10,2021,57144,125,2521,0,NA,NA
"413",413,"Asia","Afghanistan",4,11,2021,57160,16,2521,0,NA,NA
"414",414,"Asia","Afghanistan",4,12,2021,57242,82,2529,8,NA,NA
"415",415,"Asia","Afghanistan",4,13,2021,57364,122,2529,0,NA,NA
"416",416,"Asia","Afghanistan",4,14,2021,57492,128,2532,3,NA,NA
"417",417,"Asia","Afghanistan",4,15,2021,57534,42,2533,1,NA,NA
"418",418,"Asia","Afghanistan",4,16,2021,57612,78,2535,2,NA,NA
"419",419,"Asia","Afghanistan",4,17,2021,57721,109,2539,4,NA,NA
"420",420,"Asia","Afghanistan",4,18,2021,57793,72,2539,0,NA,NA
"421",421,"Asia","Afghanistan",4,19,2021,57898,105,2546,7,NA,NA
"422",422,"Asia","Armenia",3,1,2020,1,1,NA,NA,NA,NA
"423",423,"Asia","Armenia",3,2,2020,1,0,NA,NA,NA,NA
"424",424,"Asia","Armenia",3,3,2020,1,0,NA,NA,NA,NA
"425",425,"Asia","Armenia",3,4,2020,1,0,NA,NA,NA,NA
"426",426,"Asia","Armenia",3,5,2020,1,0,NA,NA,NA,NA
"427",427,"Asia","Armenia",3,6,2020,1,0,NA,NA,NA,NA
"428",428,"Asia","Armenia",3,7,2020,1,0,NA,NA,NA,NA
"429",429,"Asia","Armenia",3,8,2020,1,0,NA,NA,NA,NA
"430",430,"Asia","Armenia",3,9,2020,1,0,NA,NA,NA,NA
"431",431,"Asia","Armenia",3,10,2020,1,0,NA,NA,NA,NA
"432",432,"Asia","Armenia",3,11,2020,1,0,NA,NA,NA,NA
"433",433,"Asia","Armenia",3,12,2020,4,3,NA,NA,NA,NA
"434",434,"Asia","Armenia",3,13,2020,8,4,NA,NA,NA,NA
"435",435,"Asia","Armenia",3,14,2020,18,10,NA,NA,NA,NA
"436",436,"Asia","Armenia",3,15,2020,26,8,NA,NA,NA,NA
"437",437,"Asia","Armenia",3,16,2020,52,26,NA,NA,NA,NA
"438",438,"Asia","Armenia",3,17,2020,78,26,NA,NA,NA,NA
"439",439,"Asia","Armenia",3,18,2020,84,6,NA,NA,NA,NA
"440",440,"Asia","Armenia",3,19,2020,115,31,NA,NA,NA,NA
"441",441,"Asia","Armenia",3,20,2020,136,21,NA,NA,NA,NA
"442",442,"Asia","Armenia",3,21,2020,160,24,NA,NA,NA,NA
"443",443,"Asia","Armenia",3,22,2020,194,34,NA,NA,NA,NA
"444",444,"Asia","Armenia",3,23,2020,235,41,NA,NA,NA,NA
"445",445,"Asia","Armenia",3,24,2020,249,14,NA,NA,NA,NA
"446",446,"Asia","Armenia",3,25,2020,265,16,NA,NA,NA,NA
"447",447,"Asia","Armenia",3,26,2020,290,25,1,1,NA,NA
"448",448,"Asia","Armenia",3,27,2020,329,39,1,0,NA,NA
"449",449,"Asia","Armenia",3,28,2020,407,78,1,0,NA,NA
"450",450,"Asia","Armenia",3,29,2020,424,17,3,2,NA,NA
"451",451,"Asia","Armenia",3,30,2020,482,58,3,0,NA,NA
"452",452,"Asia","Armenia",3,31,2020,532,50,3,0,NA,NA
"453",453,"Asia","Armenia",4,1,2020,571,39,4,1,NA,NA
"454",454,"Asia","Armenia",4,2,2020,663,92,7,3,NA,NA
"455",455,"Asia","Armenia",4,3,2020,736,73,7,0,NA,NA
"456",456,"Asia","Armenia",4,4,2020,770,34,7,0,NA,NA
"457",457,"Asia","Armenia",4,5,2020,822,52,7,0,NA,NA
"458",458,"Asia","Armenia",4,6,2020,833,11,8,1,NA,NA
"459",459,"Asia","Armenia",4,7,2020,853,20,8,0,NA,NA
"460",460,"Asia","Armenia",4,8,2020,881,28,9,1,NA,NA
"461",461,"Asia","Armenia",4,9,2020,921,40,10,1,NA,NA
"462",462,"Asia","Armenia",4,10,2020,937,16,12,2,NA,NA
"463",463,"Asia","Armenia",4,11,2020,967,30,13,1,NA,NA
"464",464,"Asia","Armenia",4,12,2020,1013,46,13,0,NA,NA
"465",465,"Asia","Armenia",4,13,2020,1039,26,14,1,NA,NA
"466",466,"Asia","Armenia",4,14,2020,1067,28,16,2,NA,NA
"467",467,"Asia","Armenia",4,15,2020,1111,44,17,1,NA,NA
"468",468,"Asia","Armenia",4,16,2020,1159,48,18,1,NA,NA
"469",469,"Asia","Armenia",4,17,2020,1201,42,19,1,NA,NA
"470",470,"Asia","Armenia",4,18,2020,1248,47,20,1,NA,NA
"471",471,"Asia","Armenia",4,19,2020,1291,43,20,0,NA,NA
"472",472,"Asia","Armenia",4,20,2020,1339,48,22,2,NA,NA
"473",473,"Asia","Armenia",4,21,2020,1401,62,24,2,NA,NA
"474",474,"Asia","Armenia",4,22,2020,1473,72,24,0,NA,NA
"475",475,"Asia","Armenia",4,23,2020,1523,50,24,0,NA,NA
"476",476,"Asia","Armenia",4,24,2020,1596,73,27,3,NA,NA
"477",477,"Asia","Armenia",4,25,2020,1677,81,28,1,NA,NA
"478",478,"Asia","Armenia",4,26,2020,1746,69,28,0,NA,NA
"479",479,"Asia","Armenia",4,27,2020,1808,62,29,1,NA,NA
"480",480,"Asia","Armenia",4,28,2020,1867,59,30,1,NA,NA
"481",481,"Asia","Armenia",4,29,2020,1932,65,30,0,NA,NA
"482",482,"Asia","Armenia",4,30,2020,2066,134,32,2,NA,NA
"483",483,"Asia","Armenia",5,1,2020,2148,82,33,1,NA,NA
"484",484,"Asia","Armenia",5,2,2020,2273,125,33,0,NA,NA
"485",485,"Asia","Armenia",5,3,2020,2386,113,35,2,NA,NA
"486",486,"Asia","Armenia",5,4,2020,2507,121,39,4,NA,NA
"487",487,"Asia","Armenia",5,5,2020,2619,112,40,1,NA,NA
"488",488,"Asia","Armenia",5,6,2020,2782,163,40,0,NA,NA
"489",489,"Asia","Armenia",5,7,2020,2884,102,42,2,NA,NA
"490",490,"Asia","Armenia",5,8,2020,3029,145,43,1,NA,NA
"491",491,"Asia","Armenia",5,9,2020,3175,146,44,1,NA,NA
"492",492,"Asia","Armenia",5,10,2020,3313,138,45,1,NA,NA
"493",493,"Asia","Armenia",5,11,2020,3392,79,46,1,NA,NA
"494",494,"Asia","Armenia",5,12,2020,3538,146,47,1,NA,NA
"495",495,"Asia","Armenia",5,13,2020,3718,180,48,1,NA,NA
"496",496,"Asia","Armenia",5,14,2020,3860,142,49,1,NA,NA
"497",497,"Asia","Armenia",5,15,2020,4044,184,52,3,NA,NA
"498",498,"Asia","Armenia",5,16,2020,4283,239,55,3,NA,NA
"499",499,"Asia","Armenia",5,17,2020,4472,189,60,5,NA,NA
"500",500,"Asia","Armenia",5,18,2020,4823,351,61,1,NA,NA
"501",501,"Asia","Armenia",5,19,2020,5041,218,64,3,NA,NA
"502",502,"Asia","Armenia",5,20,2020,5271,230,67,3,NA,NA
"503",503,"Asia","Armenia",5,21,2020,5606,335,70,3,NA,NA
"504",504,"Asia","Armenia",5,22,2020,5928,322,74,4,NA,NA
"505",505,"Asia","Armenia",5,23,2020,6302,374,77,3,NA,NA
"506",506,"Asia","Armenia",5,24,2020,6661,359,81,4,NA,NA
"507",507,"Asia","Armenia",5,25,2020,7113,452,87,6,NA,NA
"508",508,"Asia","Armenia",5,26,2020,7402,289,91,4,NA,NA
"509",509,"Asia","Armenia",5,27,2020,7774,372,98,7,NA,NA
"510",510,"Asia","Armenia",5,28,2020,8216,442,113,15,NA,NA
"511",511,"Asia","Armenia",5,29,2020,8676,460,120,7,NA,NA
"512",512,"Asia","Armenia",5,30,2020,8927,251,127,7,NA,NA
"513",513,"Asia","Armenia",5,31,2020,9282,355,131,4,NA,NA
"514",514,"Asia","Armenia",6,1,2020,9492,210,139,8,NA,NA
"515",515,"Asia","Armenia",6,2,2020,10009,517,158,19,NA,NA
"516",516,"Asia","Armenia",6,3,2020,10524,515,170,12,NA,NA
"517",517,"Asia","Armenia",6,4,2020,11221,697,176,6,NA,NA
"518",518,"Asia","Armenia",6,5,2020,11817,596,183,7,NA,NA
"519",519,"Asia","Armenia",6,6,2020,12364,547,190,7,NA,NA
"520",520,"Asia","Armenia",6,7,2020,13130,766,200,10,NA,NA
"521",521,"Asia","Armenia",6,8,2020,13325,195,211,11,NA,NA
"522",522,"Asia","Armenia",6,9,2020,13675,350,217,6,NA,NA
"523",523,"Asia","Armenia",6,10,2020,14103,428,227,10,NA,NA
"524",524,"Asia","Armenia",6,11,2020,14669,566,245,18,NA,NA
"525",525,"Asia","Armenia",6,12,2020,15281,612,258,13,NA,NA
"526",526,"Asia","Armenia",6,13,2020,16004,723,264,6,NA,NA
"527",527,"Asia","Armenia",6,14,2020,16667,663,269,5,NA,NA
"528",528,"Asia","Armenia",6,15,2020,17064,397,285,16,NA,NA
"529",529,"Asia","Armenia",6,16,2020,17489,425,293,8,NA,NA
"530",530,"Asia","Armenia",6,17,2020,18033,544,302,9,NA,NA
"531",531,"Asia","Armenia",6,18,2020,18698,665,309,7,NA,NA
"532",532,"Asia","Armenia",6,19,2020,19157,459,319,10,NA,NA
"533",533,"Asia","Armenia",6,20,2020,19708,551,332,13,NA,NA
"534",534,"Asia","Armenia",6,21,2020,20268,560,350,18,NA,NA
"535",535,"Asia","Armenia",6,22,2020,20588,320,360,10,NA,NA
"536",536,"Asia","Armenia",6,23,2020,21006,418,372,12,NA,NA
"537",537,"Asia","Armenia",6,24,2020,21717,711,386,14,NA,NA
"538",538,"Asia","Armenia",6,25,2020,22488,771,397,11,NA,NA
"539",539,"Asia","Armenia",6,26,2020,23247,759,410,13,NA,NA
"540",540,"Asia","Armenia",6,27,2020,23909,662,421,11,NA,NA
"541",541,"Asia","Armenia",6,28,2020,24645,736,426,5,NA,NA
"542",542,"Asia","Armenia",6,29,2020,25127,482,433,7,NA,NA
"543",543,"Asia","Armenia",6,30,2020,25542,415,443,10,NA,NA
"544",544,"Asia","Armenia",7,1,2020,26065,523,453,10,NA,NA
"545",545,"Asia","Armenia",7,2,2020,26658,593,459,6,NA,NA
"546",546,"Asia","Armenia",7,3,2020,27320,662,469,10,NA,NA
"547",547,"Asia","Armenia",7,4,2020,27900,580,477,8,NA,NA
"548",548,"Asia","Armenia",7,5,2020,28606,706,484,7,NA,NA
"549",549,"Asia","Armenia",7,6,2020,28936,330,491,7,NA,NA
"550",550,"Asia","Armenia",7,7,2020,29285,349,503,12,NA,NA
"551",551,"Asia","Armenia",7,8,2020,29820,535,521,18,NA,NA
"552",552,"Asia","Armenia",7,9,2020,30346,526,535,14,NA,NA
"553",553,"Asia","Armenia",7,10,2020,30903,557,546,11,NA,NA
"554",554,"Asia","Armenia",7,11,2020,31392,489,559,13,NA,NA
"555",555,"Asia","Armenia",7,12,2020,31969,577,565,6,NA,NA
"556",556,"Asia","Armenia",7,13,2020,32151,182,573,8,NA,NA
"557",557,"Asia","Armenia",7,14,2020,32490,339,581,8,NA,NA
"558",558,"Asia","Armenia",7,15,2020,33005,515,592,11,NA,NA
"559",559,"Asia","Armenia",7,16,2020,33559,554,607,15,NA,NA
"560",560,"Asia","Armenia",7,17,2020,34001,442,620,13,NA,NA
"561",561,"Asia","Armenia",7,18,2020,34462,461,631,11,NA,NA
"562",562,"Asia","Armenia",7,19,2020,34877,415,641,10,NA,NA
"563",563,"Asia","Armenia",7,20,2020,34981,104,650,9,NA,NA
"564",564,"Asia","Armenia",7,21,2020,35254,273,662,12,NA,NA
"565",565,"Asia","Armenia",7,22,2020,35693,439,678,16,NA,NA
"566",566,"Asia","Armenia",7,23,2020,36162,469,688,10,NA,NA
"567",567,"Asia","Armenia",7,24,2020,36613,451,692,4,NA,NA
"568",568,"Asia","Armenia",7,25,2020,36996,383,700,8,NA,NA
"569",569,"Asia","Armenia",7,26,2020,37317,321,705,5,NA,NA
"570",570,"Asia","Armenia",7,27,2020,37390,73,711,6,NA,NA
"571",571,"Asia","Armenia",7,28,2020,37629,239,719,8,NA,NA
"572",572,"Asia","Armenia",7,29,2020,37937,308,723,4,NA,NA
"573",573,"Asia","Armenia",7,30,2020,38196,259,728,5,NA,NA
"574",574,"Asia","Armenia",7,31,2020,38550,354,738,10,NA,NA
"575",575,"Asia","Armenia",8,1,2020,38841,291,749,11,NA,NA
"576",576,"Asia","Armenia",8,2,2020,39050,209,754,5,NA,NA
"577",577,"Asia","Armenia",8,3,2020,39102,52,762,8,NA,NA
"578",578,"Asia","Armenia",8,4,2020,39298,196,768,6,NA,NA
"579",579,"Asia","Armenia",8,5,2020,39586,288,770,2,NA,NA
"580",580,"Asia","Armenia",8,6,2020,39819,233,772,2,NA,NA
"581",581,"Asia","Armenia",8,7,2020,39985,166,777,5,NA,NA
"582",582,"Asia","Armenia",8,8,2020,40185,200,785,8,NA,NA
"583",583,"Asia","Armenia",8,9,2020,40410,225,791,6,NA,NA
"584",584,"Asia","Armenia",8,10,2020,40433,23,796,5,NA,NA
"585",585,"Asia","Armenia",8,11,2020,40593,160,803,7,NA,NA
"586",586,"Asia","Armenia",8,12,2020,40794,201,806,3,NA,NA
"587",587,"Asia","Armenia",8,13,2020,41023,229,809,3,NA,NA
"588",588,"Asia","Armenia",8,14,2020,41299,276,814,5,NA,NA
"589",589,"Asia","Armenia",8,15,2020,41495,196,817,3,NA,NA
"590",590,"Asia","Armenia",8,16,2020,41663,168,818,1,NA,NA
"591",591,"Asia","Armenia",8,17,2020,41701,38,824,6,NA,NA
"592",592,"Asia","Armenia",8,18,2020,41846,145,832,8,NA,NA
"593",593,"Asia","Armenia",8,19,2020,42056,210,833,1,NA,NA
"594",594,"Asia","Armenia",8,20,2020,42319,263,836,3,NA,NA
"595",595,"Asia","Armenia",8,21,2020,42477,158,842,6,NA,NA
"596",596,"Asia","Armenia",8,22,2020,42616,139,850,8,NA,NA
"597",597,"Asia","Armenia",8,23,2020,42792,176,852,2,NA,NA
"598",598,"Asia","Armenia",8,24,2020,42825,33,854,2,NA,NA
"599",599,"Asia","Armenia",8,25,2020,42936,111,858,4,NA,NA
"600",600,"Asia","Armenia",8,26,2020,43067,131,861,3,NA,NA
"601",601,"Asia","Armenia",8,27,2020,43270,203,864,3,NA,NA
"602",602,"Asia","Armenia",8,28,2020,43451,181,869,5,NA,NA
"603",603,"Asia","Armenia",8,29,2020,43626,175,872,3,NA,NA
"604",604,"Asia","Armenia",8,30,2020,43750,124,877,5,NA,NA
"605",605,"Asia","Armenia",8,31,2020,43781,31,879,2,NA,NA
"606",606,"Asia","Armenia",9,1,2020,43878,97,881,2,NA,NA
"607",607,"Asia","Armenia",9,2,2020,44075,197,884,3,NA,NA
"608",608,"Asia","Armenia",9,3,2020,44271,196,887,3,NA,NA
"609",609,"Asia","Armenia",9,4,2020,44461,190,891,4,NA,NA
"610",610,"Asia","Armenia",9,5,2020,44649,188,895,4,NA,NA
"611",611,"Asia","Armenia",9,6,2020,44783,134,897,2,NA,NA
"612",612,"Asia","Armenia",9,7,2020,44845,62,900,3,NA,NA
"613",613,"Asia","Armenia",9,8,2020,44953,108,903,3,NA,NA
"614",614,"Asia","Armenia",9,9,2020,45152,199,905,2,NA,NA
"615",615,"Asia","Armenia",9,10,2020,45326,174,906,1,NA,NA
"616",616,"Asia","Armenia",9,11,2020,45503,177,909,3,NA,NA
"617",617,"Asia","Armenia",9,12,2020,45675,172,911,2,NA,NA
"618",618,"Asia","Armenia",9,13,2020,45862,187,916,5,NA,NA
"619",619,"Asia","Armenia",9,14,2020,45969,107,919,3,NA,NA
"620",620,"Asia","Armenia",9,15,2020,46119,150,920,1,NA,NA
"621",621,"Asia","Armenia",9,16,2020,46376,257,923,3,NA,NA
"622",622,"Asia","Armenia",9,17,2020,46671,295,925,2,NA,NA
"623",623,"Asia","Armenia",9,18,2020,46910,239,926,1,NA,NA
"624",624,"Asia","Armenia",9,19,2020,47154,244,928,2,NA,NA
"625",625,"Asia","Armenia",9,20,2020,47431,277,930,2,NA,NA
"626",626,"Asia","Armenia",9,21,2020,47552,121,936,6,NA,NA
"627",627,"Asia","Armenia",9,22,2020,47667,115,938,2,NA,NA
"628",628,"Asia","Armenia",9,23,2020,47877,210,942,4,NA,NA
"629",629,"Asia","Armenia",9,24,2020,48251,374,945,3,NA,NA
"630",630,"Asia","Armenia",9,25,2020,48643,392,947,2,NA,NA
"631",631,"Asia","Armenia",9,26,2020,49072,429,948,1,NA,NA
"632",632,"Asia","Armenia",9,27,2020,49400,328,951,3,NA,NA
"633",633,"Asia","Armenia",9,28,2020,49574,174,957,6,NA,NA
"634",634,"Asia","Armenia",9,29,2020,49901,327,958,1,NA,NA
"635",635,"Asia","Armenia",9,30,2020,50359,458,959,1,NA,NA
"636",636,"Asia","Armenia",10,1,2020,50850,491,963,4,NA,NA
"637",637,"Asia","Armenia",10,2,2020,51382,532,966,3,NA,NA
"638",638,"Asia","Armenia",10,3,2020,51925,543,972,6,NA,NA
"639",639,"Asia","Armenia",10,4,2020,52496,571,977,5,NA,NA
"640",640,"Asia","Armenia",10,5,2020,52677,181,984,7,NA,NA
"641",641,"Asia","Armenia",10,6,2020,53083,406,990,6,NA,NA
"642",642,"Asia","Armenia",10,7,2020,53755,672,995,5,NA,NA
"643",643,"Asia","Armenia",10,8,2020,54473,718,1004,9,NA,NA
"644",644,"Asia","Armenia",10,9,2020,55087,614,1010,6,NA,NA
"645",645,"Asia","Armenia",10,10,2020,55736,649,1016,6,NA,NA
"646",646,"Asia","Armenia",10,11,2020,56451,715,1020,4,NA,NA
"647",647,"Asia","Armenia",10,12,2020,56821,370,1026,6,NA,NA
"648",648,"Asia","Armenia",10,13,2020,57566,745,1032,6,NA,NA
"649",649,"Asia","Armenia",10,14,2020,58624,1058,1039,7,NA,NA
"650",650,"Asia","Armenia",10,15,2020,59995,1371,1046,7,NA,NA
"651",651,"Asia","Armenia",10,16,2020,61460,1465,1056,10,NA,NA
"652",652,"Asia","Armenia",10,17,2020,63000,1540,1067,11,NA,NA
"653",653,"Asia","Armenia",10,18,2020,64694,1694,1081,14,NA,NA
"654",654,"Asia","Armenia",10,19,2020,65460,766,1091,10,NA,NA
"655",655,"Asia","Armenia",10,20,2020,66694,1234,1101,10,NA,NA
"656",656,"Asia","Armenia",10,21,2020,68530,1836,1121,20,NA,NA
"657",657,"Asia","Armenia",10,22,2020,70836,2306,1131,10,NA,NA
"658",658,"Asia","Armenia",10,23,2020,73310,2474,1145,14,NA,NA
"659",659,"Asia","Armenia",10,24,2020,75523,2213,1157,12,NA,NA
"660",660,"Asia","Armenia",10,25,2020,77837,2314,1180,23,NA,NA
"661",661,"Asia","Armenia",10,26,2020,78810,973,1196,16,NA,NA
"662",662,"Asia","Armenia",10,27,2020,80410,1600,1222,26,NA,NA
"663",663,"Asia","Armenia",10,28,2020,82651,2241,1243,21,NA,NA
"664",664,"Asia","Armenia",10,29,2020,85034,2383,1272,29,NA,NA
"665",665,"Asia","Armenia",10,30,2020,87432,2398,1300,28,NA,NA
"666",666,"Asia","Armenia",10,31,2020,89813,2381,1341,41,NA,NA
"667",667,"Asia","Armenia",11,1,2020,92254,2441,1363,22,NA,NA
"668",668,"Asia","Armenia",11,2,2020,93448,1194,1391,28,NA,NA
"669",669,"Asia","Armenia",11,3,2020,94776,1328,1413,22,NA,NA
"670",670,"Asia","Armenia",11,4,2020,97150,2374,1448,35,NA,NA
"671",671,"Asia","Armenia",11,5,2020,99563,2413,1476,28,NA,NA
"672",672,"Asia","Armenia",11,6,2020,101773,2210,1506,30,NA,NA
"673",673,"Asia","Armenia",11,7,2020,104249,2476,1533,27,NA,NA
"674",674,"Asia","Armenia",11,8,2020,106424,2175,1559,26,NA,NA
"675",675,"Asia","Armenia",11,9,2020,107466,1042,1580,21,NA,NA
"676",676,"Asia","Armenia",11,10,2020,108687,1221,1609,29,NA,NA
"677",677,"Asia","Armenia",11,11,2020,110548,1861,1636,27,NA,NA
"678",678,"Asia","Armenia",11,12,2020,112680,2132,1668,32,NA,NA
"679",679,"Asia","Armenia",11,13,2020,114383,1703,1697,29,NA,NA
"680",680,"Asia","Armenia",11,14,2020,115855,1472,1738,41,NA,NA
"681",681,"Asia","Armenia",11,15,2020,117337,1482,1763,25,NA,NA
"682",682,"Asia","Armenia",11,16,2020,117886,549,1788,25,NA,NA
"683",683,"Asia","Armenia",11,17,2020,118870,984,1811,23,NA,NA
"684",684,"Asia","Armenia",11,18,2020,120459,1589,1839,28,NA,NA
"685",685,"Asia","Armenia",11,19,2020,121979,1520,1870,31,NA,NA
"686",686,"Asia","Armenia",11,20,2020,123646,1667,1900,30,NA,NA
"687",687,"Asia","Armenia",11,21,2020,124839,1193,1931,31,NA,NA
"688",688,"Asia","Armenia",11,22,2020,126224,1385,1952,21,NA,NA
"689",689,"Asia","Armenia",11,23,2020,126709,485,1976,24,NA,NA
"690",690,"Asia","Armenia",11,24,2020,127522,813,2002,26,NA,NA
"691",691,"Asia","Armenia",11,25,2020,129085,1563,2040,38,NA,NA
"692",692,"Asia","Armenia",11,26,2020,130870,1785,2068,28,NA,NA
"693",693,"Asia","Armenia",11,27,2020,132346,1476,2090,22,NA,NA
"694",694,"Asia","Armenia",11,28,2020,133594,1248,2121,31,NA,NA
"695",695,"Asia","Armenia",11,29,2020,134768,1174,2142,21,NA,NA
"696",696,"Asia","Armenia",11,30,2020,135124,356,2164,22,NA,NA
"697",697,"Asia","Armenia",12,1,2020,135967,843,2193,29,NA,NA
"698",698,"Asia","Armenia",12,2,2020,137231,1264,2228,35,NA,NA
"699",699,"Asia","Armenia",12,3,2020,138508,1277,2254,26,NA,NA
"700",700,"Asia","Armenia",12,4,2020,139692,1184,2277,23,NA,NA
"701",701,"Asia","Armenia",12,5,2020,140959,1267,2309,32,NA,NA
"702",702,"Asia","Armenia",12,6,2020,141937,978,2326,17,NA,NA
"703",703,"Asia","Armenia",12,7,2020,142344,407,2344,18,NA,NA
"704",704,"Asia","Armenia",12,8,2020,142928,584,2372,28,NA,NA
"705",705,"Asia","Armenia",12,9,2020,144066,1138,2393,21,NA,NA
"706",706,"Asia","Armenia",12,10,2020,145240,1174,2416,23,NA,NA
"707",707,"Asia","Armenia",12,11,2020,146317,1077,2445,29,NA,NA
"708",708,"Asia","Armenia",12,12,2020,147312,995,2462,17,NA,NA
"709",709,"Asia","Armenia",12,13,2020,148325,1013,2486,24,NA,NA
"710",710,"Asia","Armenia",12,14,2020,148682,357,2503,17,NA,NA
"711",711,"Asia","Armenia",12,15,2020,149120,438,2529,26,NA,NA
"712",712,"Asia","Armenia",12,16,2020,150218,1098,2556,27,NA,NA
"713",713,"Asia","Armenia",12,17,2020,151392,1174,2581,25,NA,NA
"714",714,"Asia","Armenia",12,18,2020,152253,861,2596,15,NA,NA
"715",715,"Asia","Armenia",12,19,2020,153173,920,2616,20,NA,NA
"716",716,"Asia","Armenia",12,20,2020,153825,652,2630,14,NA,NA
"717",717,"Asia","Armenia",12,21,2020,154065,240,2656,26,NA,NA
"718",718,"Asia","Armenia",12,22,2020,154602,537,2673,17,NA,NA
"719",719,"Asia","Armenia",12,23,2020,155440,838,2691,18,NA,NA
